gene_id	conf	product
SO_2035	0.00	tnpA - ISSod25 transposase TnpA_ISSod25
SO_2036	0.00	int_ISSod25 - ISSod25 integrase Int_ISSod25
SO_2039	0.00	sltY - signalling protein with EAL domain
SO_2041	0.00	rmuC - DNA recombination protein RmuC
SO_2046	0.00	transcriptional regulator MarR family
SO_2049	0.00	diguanylate cyclase
SO_2050	0.00	protein of unknown function DUF938
SO_2051	0.00	protein of unknown function
SO_2054	0.00	frmA - S-(hydroxymethyl)glutathione dehydrogenase FrmA
SO_2055	0.00	frmB - S-formylglutathione hydrolase FrmB
SO_2057	0.00	tnpA - ISSod1 transposase TnpA_ISSod1
SO_2061	0.00	predicted lipoprotein
SO_2062	0.00	putative periplasmic protein of unknown function DUF1318
SO_2063	0.00	outer membrane lipoprotein
SO_2064	0.00	tyrP - membrane-anchored YbdH domain protein
SO_2073	0.00	hisD - histidinol dehydrogenase HisD
SO_2075	0.00	uncharacterized protein
SO_2076	0.00	unknown - uncharacterized protein
SO_2078	0.00	tnpA - ISSod4 transposase TnpA_ISSod4
SO_2079	0.00	uncharacterized protein
SO_2082	0.00	rod shape-determining-related protein
SO_2089	0.00	hypA - NiFe hydrogenase nickel incorporation protein HypA
SO_2090	0.00	hypE - NiFe hydrogenase accessory/formation protein HypE
SO_2095	0.00	hyaE - NiFe hydrogenase assembly chaperone HyaE
SO_2101	0.00	predicted lipoprotein
SO_2102	0.00	putative outer membrane protein of unknown function DUF3570
SO_2104	0.00	qseB - AI-3-responsive two component signal transduction system response regulator QseB
SO_2107	0.00	opgG - periplasmic glucan biosynthesis protein OpgG
SO_2109	0.00	peptidoglycan-binding protein
SO_2110	0.00	peptidase family M15
SO_2111	0.00	rplY - uncharacterized protein
SO_2115	0.00	iaaA - bifunctional isoaspartyl dipeptidase / l-asparaginase IaaA
SO_2118	0.00	chemotaxis locus anti-sigma factor antagonist
SO_2120	0.00	cheY - chemotaxis signal transduction system response regulator CheY
SO_2121	0.00	cheA - chemotaxis signal transduction system histidine kinase CheA
SO_2122	0.00	cheW - chemotaxis signal transduction system adaptor protein CheW
SO_2123	0.00	cheR - chemotaxis signal transduction system methyl accepting sensory transducer
SO_2124	0.00	cheR - chemotaxis signal transduction system MCP methyltransferase CheR
SO_2125	0.00	cheD - chemotaxis signal transduction system chemoreceptor glutamine deamidase CheD
SO_2126	0.00	cheB - chemotaxis signal transduction system response regulator with glutamate methylesterase domain CheB
SO_2127	0.00	diguanylate cyclase with response regulator receiver modulation
SO_2128	0.00	tnpA - putative cytoplasmic protein
SO_2131	0.00	tnpA - ISSod1 transposase TnpA_ISSod1
SO_2134	0.00	tnpA - ISSod1 transposase TnpA_ISSod1
SO_2141	0.00	tnpA - ISSod16 transposase TnpA_ISSod16
SO_2146	0.00	recD - uncharacterized protein
SO_2151	0.00	protein of unknown function DUF58
SO_2155	0.00	glyoxalase family protein
SO_2161	0.00	tnpA - ISSod2 transposase TnpA_ISSod2
SO_2164	0.00	int_ISSod25 - ISSod25 integrase Int_ISSod25
SO_2165	0.00	tnpA - ISSod25 transposase TnpA_ISSod25
SO_2168	0.00	tnpA - ISSod1 transposase TnpA_ISSod1
SO_2172	0.00	tnpA - ISSod1 transposase TnpA_ISSod1
SO_2176	0.00	yejL - protein of unknown function DUF1414 YejL
SO_2177	0.00	ndpA - nucleoid-associated protein NdpA
SO_2179	0.00	queD - queosine biosynthesis protein QueD
SO_2181	0.00	yecM - uncharacterized protein
SO_2183	0.00	ppx - LD-transpeptidase ErfK/YbiS/YcfS/YnhG family
SO_2187	0.00	tnpA - ISSod11 transposase TnpA_ISSod11
SO_2191	0.00	metC - cystathionine beta-lyase MetC
SO_2193	0.00	pdsO - two component signal transduction system controlling sortase system response regulator
SO_2199	0.00	rimK - outer membrane protein of unknown function DUF481
SO_2201	0.00	hdtR - protein of unknown function DUF413
SO_2208	0.00	ptpA - low molecular weight phosphotyrosine protein phosphatase PtpA
SO_2210	0.00	tnpA - ISSod11 transposase TnpA_ISSod11
SO_2211	0.00	int_ISSod25 - ISSod25 integrase Int_ISSod25
SO_2212	0.00	tnpA - ISSod25 transposase TnpA_ISSod25
SO_2225	0.00	tnpA - carboxypeptidase-like protein
SO_2226	0.00	tnpA - ISSod3 transposase TnpA_ISSod3
SO_2228	0.00	hrpA - CBS domain containing protein
SO_2229	0.00	hrpA - ATP-dependent helicase HrpA
SO_2234	0.00	crr - uncharacterized protein
SO_2236	0.00	crr - phosphotransferase system (PTS) glucose-specific IIA component Crr
SO_2237	0.00	ptsI - phosphotransferase system (PTS) phosphoenolpyruvate-protein phosphotransferase PtsI
SO_2238	0.00	ptsH - phosphotransferase system (PTS) phosphocarrier protein HPr PtsH
SO_2239	0.00	uncharacterized protein
SO_2240	0.00	energy taxis modulating methyl accepting sensory transducer with Cache_2 sensory domain
SO_2241	0.00	malR - protein of unknown function DUF3334
SO_2244	0.00	malR - transcriptional repressor of maltodextrose utilization MalR
SO_2247	0.00	sdaA - putative lipoprotein
SO_2251	0.00	acyP - enzyme of unknown function UPF0227
SO_2254	0.00	mfd - periplasmic protein of unknown function DUF2803
SO_2256	0.00	lolE - uncharacterized protein
SO_2257	0.00	lolE - ABC-type lipoprotein release system permease component LolE
SO_2258	0.00	lolD - ABC-type lipoprotein release system ATPase component LolD
SO_2259	0.00	lolC - ABC-type lipoprotein release system permease component LolC
SO_2262	0.00	cysE - serine acetyltransferase CysE
SO_2272	0.00	tnpA - ISSod4 transposase TnpA_ISSod4
SO_2273	0.00	ndk - uncharacterized protein
SO_2274	0.00	ndk - nucleoside diphosphate kinase Ndk
SO_2275	0.00	tnpA - ISSod10 transposase TnpA ISSod10
SO_2277	0.00	ibpA - 16 kDa heat shock protein A IbpA
SO_2279	0.00	ilvI - acetolactate synthase III large subunit IlvI
SO_2281	0.00	predicted Ca-binding lipoprotein
SO_2283	0.00	tnpA - ISSod3 transposase TnpA_ISSod3
SO_2292	0.00	tnpA - ISSod4 transposase TnpA_ISSod4
SO_2297	0.00	uncharacterized protein
SO_2298	0.00	thrS - uncharacterized protein
SO_2301	0.00	rpmI - 50S ribosomal protein L35 RpmI
SO_2304	0.00	ald - alanine dehydrogenase Ald
SO_2306	0.00	ftsK - double-stranded DNA translocase FtsK
SO_2311	0.00	ecoT - uncharacterized protein
SO_2314	0.00	tnpA - ISSod1 transposase TnpA_ISSod1
SO_2318	0.00	cheY - chemotaxis signal transduction system response regulator CheY
SO_2319	0.00	cheA - chemotaxis locus antisigma factor antogonist
SO_2321	0.00	tnpA - ISSod4 transposase TnpA_ISSod4
SO_2325	0.00	cheR - chemotaxis signal transduction system MCP methyltransferase CheR
SO_2326	0.00	cheD - chemotaxis signal transduction system chemoreceptor glutamine deamidase CheD
SO_2329	0.00	fldA - Efp-associated protein of unknown function DUF2331
SO_2330	0.00	fldA - flavodoxin FldA
SO_2331	0.00	ybfE - ribbon-helix-helix protein repressor CopG family YbfE
SO_2332	0.00	ybfF - protein of unknown function DUF2788
SO_2333	0.00	ybfF - putative esterase YbfF
SO_2335	0.00	seqA - negative regulator of DNA replication SeqA
SO_2336	0.00	pgm - phosphoglucomutase alpha-D-glucose phosphate-specific Pgm
SO_2337	0.00	msrA - peptide methionine sulfoxide reductase MsrA
SO_2341	0.00	bkdB - 3-methyl-2-oxobutanoate dehydrogenase complex E2 component BkdB
SO_2344	0.00	tnpA - ISSod4 transposase TnpA_ISSod4
SO_2346	0.00	gapB - lipoprotein of unknown function DUF2989
SO_2351	0.00	protein of unknown function UPF0052
SO_2353	0.00	ydaO - protein of unknown function DUF2987
SO_2357	0.00	ccoS - Cbb3-type cytochrome oxidase assembly protein disulfide bond oxidoreductase DsbD family
SO_2365	0.00	predicted lipoprotein
SO_2366	0.00	two component signal transduction system response regulator with DUF3369 and HD domains
SO_2368	0.00	tnpA - ISSod1 transposase TnpA_ISSod1
SO_2373	0.00	ydhB - drug:H+ antiporter DHA1 family
SO_2374	0.00	ydhB - transcriptional regulator YdhB
SO_2375	0.00	yccA - integral membrane FtsH interacting protein YccA
SO_2377	0.00	tusC - tRNA 2-thiouridine synthesizing protein C subunit TusC
SO_2378	0.00	tusB - tRNA 2-thiouridine synthesizing protein B subunit TusB
SO_2379	0.00	tusE - tRNA 2-thiouridine synthesizing protein sulfur mediator TusE
SO_2381	0.00	uncharacterized protein
SO_2383	0.00	uncharacterized protein
SO_2391	0.00	tnpA - protein of unknown function DUF1904
SO_2392	0.00	tnpA - ISSod4 transposase TnpA_ISSod4
SO_2394	0.00	dacB - D-alanyl-D-alanine carboxypeptidase DacB
SO_2395	0.00	acdS - butyryl-CoA dehydrogenase AcdS
SO_2396	0.00	protein of unknown function DUF2058
SO_2397	0.00	pyrF - 
SO_2398	0.00	pyrF - 
SO_2400	0.00	ihfB - membrane protein of unknown function DUF1049
SO_2404	0.00	aroA - 3-phosphoshikimate 1-carboxyvinyltransferase AroA
SO_2407	0.00	glycine radical enzyme YjjI family
SO_2409	0.00	serC - transcriptional regulator LysR family
SO_2417	0.00	yfaE - ferredoxin cofactor maintenance protein YfaE
SO_2418	0.00	tnpA - ISSod5 transposase TnpA_ISSod5
SO_2419	0.00	fadH - NADP-dependent 24-dienoyl-CoA reductase FadH
SO_2420	0.00	sppA - signal peptide peptidase SppA
SO_2421	0.00	ansA - L-asparaginase I AnsA
SO_2422	0.00	protein of unknown function DUF1315
SO_2423	0.00	putative membrane protein
SO_2424	0.00	zinc carboxypeptidase domain protein
SO_2426	0.00	two component signal transduction system response regulator
SO_2427	0.00	ruvB - ArgR-regulated TonB-dependent receptor
SO_2429	0.00	ruvB - Holliday junction DNA helicase RuvB
SO_2430	0.00	ruvA - Holliday junction DNA helicase RuvA
SO_2431	0.00	ruvC - crossover junction endodeoxyribonuclease RuvC
SO_2432	0.00	yebC - DNA-binding regulatory protein YebC
SO_2439	0.00	serine rich protein
SO_2442	0.00	thiS - sulphur carrier protein ThiS
SO_2446	0.00	yqfA - uncharacterized protein
SO_2448	0.00	trmK - MutT/nudix family protein
SO_2449	0.00	trmK - tRNA (adenine22-N1)-methyltransferase TrmK
SO_2457	0.00	yciI - protein of unknown function YciI
SO_2463	0.00	tnpA - ISSod1 transposase TnpA_ISSod1
SO_2469	0.00	TonB-dependent receptor
SO_2470	0.00	dapE - glutathione-dependent thiol reductase
SO_2472	0.00	D-alanyl-D-alanine carboxypeptidase VanY family
SO_2476	0.00	polysaccharide biosynthesis protein
SO_2478	0.00	kdsB - 3-deoxy-D-manno-octulosonate cytidylyltransferase KdsB
SO_2485	0.00	dgt - deoxyguanosinetriphosphate triphosphohydrolase Dgt
SO_2495	0.00	Smr domain protein
SO_2497	0.00	SEC-C domain protein
SO_2498	0.00	bifunctional diguanylate cyclase/phosphodiesterase with GAF and PAS sensory domains
SO_2500	0.00	s4P - 30S ribosomal protein S4P
SO_2501	0.00	queE - queuosine biosynthesis radical activating enzyme QueE
SO_2503	0.00	queC - queuosine biosynthesis ATPase QueC
SO_2504	0.00	uvrB - rhombosortase
SO_2506	0.00	uvrB - excinuclease ABC B subunit UvrB
SO_2507	0.00	rnfA - bifunctional diguanylate cyclase/phosphodiesterase
SO_2508	0.00	rnfA - ion (H+ or Na+)-translocating NADH:ferredoxin oxidoreductase subunit RnfA
SO_2511	0.00	rnfD - ion (H+ or Na+)-translocating NADH:ferredoxin oxidoreductase subunit RnfD
SO_2512	0.00	rnfG - ion (H+ or Na+)-translocating NADH:ferredoxin oxidoreductase subunit RnfG
SO_2513	0.00	rnfE - ion (H+ or Na+)-translocating NADH:ferredoxin oxidoreductase subunit RnfE
SO_2517	0.00	uncharacterized protein
SO_2518	0.00	uncharacterized protein
SO_2528	0.00	int_ISSod25 - ISSod25 integrase Int_ISSod25
SO_2529	0.00	def - predicted rhombotail lipoprotein
SO_2533	0.00	periplasmic protein of unknown function DUF3108
SO_2538	0.00	two component signal transduction system response regulator
SO_2539	0.00	two component signal transduction system response regulator with cyclic diguanylate phosphodiesterase activity and PAS sensory domain
SO_2540	0.00	two component signal transduction system response regulator
SO_2541	0.00	two component signal transduction system response regulator
SO_2542	0.00	signaling protein with FIST domain
SO_2543	0.00	two component signal transduction system histidine kinase
SO_2544	0.00	two component signal transduction system hybrid histidine kinase/response regulator with Hpt domain
SO_2545	0.00	cheC - two component signal transduction system histidine kinase with PAS sensory domain
SO_2546	0.00	cheC - chemotaxis signal transduction system inhibitor of MCP methylation CheC
SO_2547	0.00	cheY - chemotaxis signal transduction system response regulator CheY
SO_2549	0.00	osmY - osmotic shock-inducible lipoprotein OsmY
SO_2550	0.00	cAMP binding protein
SO_2551	0.00	transcriptional regulator Crp/Fnr family
SO_2552	0.00	uncharacterized protein
SO_2553	0.00	unknown - bon domain-containing protein
SO_2557	0.00	dnaQ - TIGR03503 family protein
SO_2559	0.00	dnaQ - DNA polymerase III epsilon subunit DnaQ
SO_2560	0.00	rnhA - ribonuclease HI RnhA
SO_2561	0.00	transcriptional regulator LysR family
SO_2562	0.00	gloB - SAM-dependent methyltransferase type 11
SO_2563	0.00	gloB - hydroxyacylglutathione hydrolase GloB
SO_2564	0.00	membrane-bound lytic peptidoglycan transglycosylase D
SO_2565	0.00	asmA - intracellular proteinase inhibitor domain protein
SO_2569	0.00	putative cytoplasmic protein
SO_2573	0.00	ycgN - UCP006173 family protein
SO_2575	0.00	ycgL - protein of unknown function DUF709 YcgL
SO_2582	0.00	peptidase S33 family
SO_2583	0.00	methyltransferase
SO_2585	0.00	yeaZ - uncharacterized protein
SO_2588	0.00	selR - methionine-R-sulfoxide reductase SelR
SO_2589	0.00	rbgA - 2OG-Fe(II) oxygenase family protein
SO_2595	0.00	BNR repeat protein
SO_2596	0.00	putative periplasmic protein of unknown function DUF1329
SO_2597	0.00	outer membrane protein of unknown function DUF1302
SO_2598	0.00	pepN - protein of unknown function DUF2835
SO_2600	0.00	pepN - alanyl aminopeptidase PepN
SO_2601	0.00	prc - periplasmic C-terminal processing protease Prc
SO_2602	0.00	proQ - activator protein ProQ
SO_2603	0.00	yebR - free methionine-R-sulfoxide reductase YebR
SO_2604	0.00	yebG - UV induced SOS regulon protein YebG
SO_2605	0.00	PqiA family protein
SO_2610	0.00	ycfH - TatD family deoxyribonuclease YcfH
SO_2615	0.00	pabC - aminodeoxychorismate lyase PabC
SO_2624	0.00	bpt - leucyl-tRNA-protein transferase Bpt
SO_2630	0.00	rluE - 23S rRNA pseudouridine2457 synthase RluE
SO_2633	0.00	trmU - tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase TrmU
SO_2637	0.00	ldh - uncharacterized protein
SO_2642	0.00	protein of unknown function DUF1285
SO_2643	0.00	ppsA - oxidoreductase FAD-binding protein
SO_2650	0.00	C - uncharacterized protein
SO_2656	0.00	Mu phage uncharacterized protein
SO_2658	0.00	kil - Mu phage uncharacterized protein
SO_2659	0.00	kil - Mu phage protein Kil
SO_2660	0.00	Mu phage protein of unknown function DUF3164
SO_2661	0.00	Mu phage uncharacterized protein
SO_2663	0.00	Mu phage uncharacterized protein
SO_2664	0.00	Mu phage uncharacterized protein
SO_2665	0.00	Mu phage uncharacterized protein
SO_2666	0.00	gemA - Mu phage uncharacterized protein
SO_2667	0.00	gemA - Mu phage host gene modulation protein GemA
SO_2668	0.00	mor - Mu phage middle operon regulator Mor
SO_2669	0.00	Mu phage protein of unknown function
SO_2670	0.00	lys - Mu phage periplasmic protein of unknown function
SO_2671	0.00	lys - Mu phage endolysin Lys
SO_2672	0.00	e18 - Mu phage uncharacterized protein E18
SO_2673	0.00	com - Mu phage uncharacterized protein
SO_2674	0.00	com - Mu phage Mom translational regulator Com
SO_2676	0.00	gp26 - Mu phage uncharacterized protein Gp26
SO_2677	0.00	gpD - Mu phage small terminase subunit GpD
SO_2678	0.00	gpE - Mu phage uncharacterized protein
SO_2679	0.00	gpE - Mu phage large terminase subunit GpE
SO_2680	0.00	gpH - Mu phage portal protein GpH
SO_2681	0.00	gpF - Mu phage uncharacterized protein GpF
SO_2682	0.00	Mu phage uncharacterized protein
SO_2683	0.00	gpI - Mu phage uncharacterized protein
SO_2685	0.00	gpT - Mu phage major head subunit GpT
SO_2686	0.00	Mu phage uncharacterized protein
SO_2687	0.00	Mu phage uncharacterized protein
SO_2688	0.00	Mu phage uncharacterized protein
SO_2689	0.00	gpG - Mu phage protein of unknown function DUF1320
SO_2690	0.00	gpG - Mu phage tail completion protein GpG
SO_2691	0.00	gp38 - Mu phage uncharacterized protein
SO_2692	0.00	gp38 - Mu phage uncharacterized protein Gp38
SO_2693	0.00	gpL - Mu phage tail sheath protein GpL
SO_2694	0.00	gpM - Mu phage tail tube protein GpM
SO_2695	0.00	gp41 - Mu phage uncharacterized protein Gp41
SO_2697	0.00	gp42 - Mu phage tape measure protein Gp42
SO_2698	0.00	gpN - Mu phage DNA circulation protein GpN
SO_2699	0.00	gpP - Mu phage baseplate assembly protein GpP
SO_2700	0.00	gpV - Mu phage baseplate assembly protein GpV
SO_2701	0.00	gp46 - Mu phage uncharacterized protein Gp46
SO_2702	0.00	gpJ - Mu phage baseplate assembly protein GpJ
SO_2703	0.00	gp48 - Mu phage phage morphogenesis protein Gp48
SO_2708	0.00	ydjA - nitroreductase YdjA
SO_2711	0.00	thiK - predicted lipoprotein
SO_2714	0.00	ykoF - thiamin/hydroxymethyl pyrimidine-binding protein YkoF
SO_2719	0.00	deoD - purine nucleoside phosphorylase DeoD
SO_2720	0.00	lipoprotein of unknown function DUF1425
SO_2721	0.00	4-hydroxybenzoyl-CoA thioesterase family protein
SO_2722	0.00	hinT - 4-hydroxybenzoyl-CoA thioesterase family protein
SO_2723	0.00	hinT - purine nucleoside phosphoramidase HinT
SO_2724	0.00	family M61 unassigned peptidase
SO_2725	0.00	transcriptional regulator LuxR family
SO_2726	0.00	cctA - cytochrome b
SO_2727	0.00	cctA - periplasmic tetraheme cytochrome c CctA
SO_2728	0.00	htpX - Zn-dependent metalloprotease HtpX
SO_2730	0.00	pepE - dipeptidase E PepE
SO_2731	0.00	mdoG - periplasmic glucan biosynthesis protein MdoG
SO_2732	0.00	tnpA - ISSod6 transposase TnpA_ISSod6
SO_2733	0.00	tnpA - ISSod1 transposase TnpA_ISSod1
SO_2736	0.00	bioD - outer membrane protein protein of unknown function DUF3187
SO_2739	0.00	bioF - 8-amino-7-oxononanoate synthase BioF
SO_2745	0.00	grxA - glutaredoxin GrxA
SO_2752	0.00	ybgC - TolA energy-transducing system-associated acyl-CoA thioesterase YbgC
SO_2753	0.00	motY - prolyl endopeptidase
SO_2754	0.00	motY - smf-dependent flagellar motor protein MotY
SO_2756	0.00	tsaA - peroxiredoxin TsaA
SO_2762	0.00	nagD - haloacid dehalogenase subfamily IIA associated with N-acetylglucosamine degradation NagD
SO_2763	0.00	nagD - nucleotide-binding protein with a TIR-like domain
SO_2766	0.00	asnB - peptidase M28A family
SO_2767	0.00	asnB - asparagine synthase glutamine-hydrolyzing AsnB
SO_2768	0.00	acyl-CoA dehydrogenase
SO_2769	0.00	garR - aldose 1-epimerase
SO_2771	0.00	garR - 2-hydroxy-3-oxopropionate reductase GarR
SO_2772	0.00	yciA - acyl-CoA thioesterase YciA
SO_2773	0.00	fabF - predicted inner membrane protein
SO_2774	0.00	fabF - 3-oxoacyl-(acyl-carrier-protein) synthase II FabF
SO_2784	0.00	rluC - 23S rRNA pseudouridine955/2504/2580 synthase RluC
SO_2789	0.00	sbcB - oxidoreductase iron/ascorbate family
SO_2792	0.00	protein of unknown function DUF1289
SO_2793	0.00	glyoxalase family protein
SO_2795	0.00	glyoxalase family protein
SO_2797	0.00	glutaredoxin
SO_2799	0.00	ycaR - predicted lipoprotein
SO_2800	0.00	ycaR - UPF0434 family protein of unknown function YcaR
SO_2801	0.00	lpxK - tetraacyldisaccharide 4'-kinase LpxK
SO_2808	0.00	protein with CobQ/CobB/MinD/ParA nucleotide binding domain
SO_2811	0.00	tnpA - ISSod4 transposase TnpA_ISSod4
SO_2815	0.00	tnpA - transporter-like protein HCC family
SO_2817	0.00	tnpA - ISSod4 transposase TnpA_ISSod4
SO_2819	0.00	tnpA - ISSod11 transposase TnpA_ISSod11
SO_2821	0.00	yecH - probable metal-binding protein YecH
SO_2829	0.00	uncharacterized protein
SO_2832	0.00	nrdG - protein of unknown function DUF2810
SO_2833	0.00	nrdG - anaerobic ribonucleoside-triphosphate reductase activating protein NrdG
SO_2835	0.00	uncharacterized protein
SO_2838	0.00	ATP-dependent RNA helicase DEAD box family
SO_2839	0.00	protein of unknown function DUF3010
SO_2840	0.00	protein of unknown function DUF45
SO_2841	0.00	uncharacterized protein
SO_2848	0.00	putative periplasmic protein
SO_2851	0.00	gmhB - DD-heptose 17-bisphosphate phosphatase GmhB
SO_2853	0.00	3-oxoacyl-(acyl-carrier-protein) synthase III
SO_2854	0.00	uncharacterized protein
SO_2856	0.00	putative nucleotidyltransferase DUF294
SO_2857	0.00	putative solute:sodium symporter large subunit
SO_2858	0.00	putative solute:sodium symporter small subunit
SO_2860	0.00	yeeZ - thiol:disulfide interchange protein DsbA family
SO_2861	0.00	yeeZ - NAD-dependent enzyme of unknown function YeeZ
SO_2862	0.00	cyclic di-GMP hydrolase
SO_2863	0.00	argO - membrane protein of unknown protein DUF2919
SO_2865	0.00	argO - L-arginine efflux tranporter ArgO
SO_2866	0.00	argP - arginine/lysine-responsive transcriptional regulator ArgP
SO_2867	0.00	yfgO - predicted inner membrane permease UPF0118 family YfgO
SO_2868	0.00	yfgC - SirA-like protein
SO_2869	0.00	yfgC - periplasmic Zn-dependent protease YfgC
SO_2871	0.00	arsC - glutaredoxin-dependent arsenate reductase ArsC
SO_2874	0.00	tnpA - ISSod10 transposase TnpA ISSod10
SO_2876	0.00	hda - predicted lipoprotein
SO_2878	0.00	uraA - putative periplasmic protein of unknown function DUF2066
SO_2883	0.00	protein of unknown function DUF444
SO_2884	0.00	fadR - SpoVR family protein
SO_2890	0.00	protein of unknown function DUF3478
SO_2891	0.00	yceI - uncharacterized protein
SO_2893	0.00	yceI - base-induced periplasmic protein YceI
SO_2894	0.00	yaiI - protein of unknown function DUF188 YaiI
SO_2895	0.00	pdxH - pyridoxamine-phosphate oxidase PdxH
SO_2898	0.00	smc - chromosome partition protein Smc
SO_2901	0.00	3-oxoacyl-(acyl-carrier-protein) synthase III domain protein
SO_2909	0.00	tnpA - ISSod6 transposase TnpA_ISSod6
SO_2914	0.00	ackA - protein of unknown function DUF412
SO_2917	0.00	predicted lipoprotein
SO_2918	0.00	uncharacterized protein
SO_2922	0.00	yfcH - predicted nucleoside-diphosphate sugar epimerase YfcH
SO_2923	0.00	gltS - sodium:glutamate symporter GltS
SO_2929	0.00	protein of unknown function DUF3083
SO_2930	0.00	bifunctional pectinolytic enzyme/cytochrome c
SO_2931	0.00	cytochrome c lipoprotein
SO_2934	0.00	extracellular lipase Pla-1/cef family
SO_2935	0.00	oxidoreductase short-chain dehydrogenase/reductase family
SO_2936	0.00	rluB - sialidase superfamily protein
SO_2937	0.00	rluB - 23S rRNA pseudouridine2605 synthase RluB
SO_2938	0.00	Lambda phage encoded lipoprotein
SO_2939	0.00	Lambda phage uncharacterized protein
SO_2941	0.00	I - Lambda phage tail assembly protein I
SO_2942	0.00	K - Lambda phage transcriptional regulator
SO_2944	0.00	Lambda phage structural protein
SO_2945	0.00	Lambda phage tail fiber protein
SO_2947	0.00	K - Lambda phage protein of known function
SO_2950	0.00	Lambda phage uncharacterized protein
SO_2951	0.00	M - Lambda phage protein of known function
SO_2952	0.00	M - Lambda phage minor tail protein M
SO_2953	0.00	H - Lambda phage tail length tape meausure protein H
SO_2954	0.00	G - Lambda phage uncharacterized protein
SO_2955	0.00	G - Lambda phage minor tail protein G
SO_2956	0.00	V - Lambda phage major tail protein V
SO_2957	0.00	Lambda phage protein of unknown function DUF3168
SO_2958	0.00	Lambda phage protein HK97-gp10 family
SO_2959	0.00	Lambda phage uncharacterized protein
SO_2960	0.00	Lambda phage phage head-tail joining protein
SO_2961	0.00	Lambda phage head-tail connector protein HK97-gp6 family
SO_2962	0.00	Lambda phage helical domain protein
SO_2963	0.00	Lambda phage major capsid protein
SO_2964	0.00	B - Lambda phage head maturation protease
SO_2965	0.00	B - Lambda phage portal protein B
SO_2966	0.00	A - Lambda phage uncharacterized protein
SO_2970	0.00	S - Lambda phage uncharacterized protein
SO_2974	0.00	Lambda phage pyridoxal phosphate dependent enzyme
SO_2975	0.00	Lambda phage uncharacterized protein
SO_2976	0.00	Lambda phage uncharacterized protein
SO_2977	0.00	Lambda phage uncharacterized protein
SO_2979	0.00	Lambda phage uncharacterized protein
SO_2980	0.00	Lambda phage protein
SO_2981	0.00	Lambda phage uncharacterized protein
SO_2982	0.00	Lambda phage uncharacterized protein
SO_2983	0.00	P - Lambda phage uncharacterized protein
SO_2986	0.00	Lambda phage uncharacterized protein
SO_2987	0.00	cII - Lambda phage uncharacterized protein
SO_2990	0.00	cI - Lambda phage lytic gene repressor CI
SO_2991	0.00	Lambda phage lipoprotein
SO_2992	0.00	Lambda phage protein of unknown function
SO_2993	0.00	Lambda phage type II DNA modification methyltransferase
SO_2995	0.00	Lambda phage uncharacterized protein
SO_2997	0.00	Lambda phage uncharacterized protein
SO_2998	0.00	Lambda phage uncharacterized protein
SO_2999	0.00	Lambda phage protein of unknown function DUF1317
SO_3000	0.00	Lambda phage uncharacterized protein
SO_3001	0.00	Lambda phage uncharacterized protein
SO_3002	0.00	Lambda phage uncharacterized protein
SO_3003	0.00	dam - Lambda phage uncharacterized protein
SO_3005	0.00	dcm - Lambda phage uncharacterized protein
SO_3006	0.00	dcm - Lambda phage type II restriction modification system cytosine-5 DNA methyltransferase Dcm
SO_3007	0.00	Lambda phage uncharacterized protein
SO_3008	0.00	Lambda phage uncharacterized protein
SO_3010	0.00	Lambda phage uncharacterized protein
SO_3012	0.00	xis - Lambda phage DNA excisionase Xis
SO_3013	0.00	int - Lambda phage integrase Int
SO_3014	0.00	scpB - segregation and condensation protein ScpB
SO_3016	0.00	yciO - RNA binding protein YciO
SO_3017	0.00	trpH - PHP family metal-dependent phosphoesterases TrpH
SO_3019	0.00	trpE - anthranilate synthase component I TrpE
SO_3020	0.00	trpG - anthranilate synthase component II glutamine amido-transferase TrpG
SO_3021	0.00	trpD - anthranilate phosphoribosyltransferase TrpD
SO_3025	0.00	periplasmic siderophore cleavage esterase IroE family
SO_3027	0.00	uncharacterized protein
SO_3035	0.00	ispZ - intracellular septation protein IspZ
SO_3036	0.00	yciL - protein of unknown function YciL
SO_3039	0.00	tnpA - ISSod16 transposase TnpA_ISSod16
SO_3040	0.00	unknown - protein of unknown function DUF1568
SO_3043	0.00	tnpA - uncharacterized protein
SO_3044	0.00	tnpA - ISSod4 transposase TnpA_ISSod4
SO_3045	0.00	unknown - uncharacterized protein
SO_3049	0.00	mocA - aldehyde oxidase / xanthine dehydrogenase family FeS subunit
SO_3051	0.00	xanthine and CO dehydrogenase family maturation factor XdhC/CoxF family
SO_3054	0.00	pip - metallo-beta-lactamase family protein
SO_3056	0.00	flavocytochrome c heme submit
SO_3061	0.00	topB - DNA topoisomerase III TopB
SO_3063	0.00	purF - cation:alanine/glycine transporter AGCS family
SO_3067	0.00	folC - bifunctional folylpolyglutamate synthase/dihydrofolate synthase FolC
SO_3068	0.00	truA - tRNA pseudouridine38-40 synthase TruA
SO_3075	0.00	yfcL - RNA methyltransferase TrmH family
SO_3076	0.00	yfcL - protein YfcL
SO_3079	0.00	aroC - chorismate synthase AroC
SO_3081	0.00	yfcN - UPF0115 family protein YfcN
SO_3083	0.00	Zn-dependent peptidase subfamily M16A
SO_3085	0.00	predicted periplasmic protein
SO_3086	0.00	uncharacterized protein
SO_3088	0.00	fadJ - anaerobic fatty oxidation complex alpha subunit FadJ
